i	delta
17500	0.053891
17501	0.087721
17502	0.173357
17503	-0.103713
17504	0.224511
17505	0.207832
17506	-0.232875
17507	-0.102145
17508	-0.099060
17509	-0.258297
17510	-0.189327
17511	0.184759
17512	0.002179
17513	-0.124393
17514	0.149989
17515	0.022248
17516	-0.191178
17517	0.119609
17518	0.267925
17519	0.168836
17520	0.070187
17521	-0.126630
17522	-0.045089
17523	-0.032684
17524	0.211479
17525	0.138446
17526	-0.162962
17527	-0.033653
17528	0.226940
17529	0.202211
17530	-0.160414
17531	-0.149174
17532	-0.127460
17533	-0.036510
17534	0.123155
17535	-0.029607
17536	-0.104554
17537	0.046876
17538	-0.122732
17539	0.200731
17540	0.006072
17541	0.102749
17542	-0.212436
17543	-0.125159
17544	-0.135069
17545	0.250832
17546	-0.147303
17547	0.042753
17548	0.195641
17549	0.177485
17550	0.001181
17551	-0.020643
17552	-0.165626
17553	-0.210069
17554	0.084776
17555	0.054894
17556	0.107920
17557	-0.203377
17558	-0.171110
17559	-0.162395
17560	0.094181
17561	-0.183869
17562	0.001094
17563	0.074829
17564	-0.047317
17565	-0.054015
17566	-0.205205
17567	0.175846
17568	0.194494
17569	-0.041456
17570	0.124761
17571	0.058004
17572	-0.160034
17573	0.103553
17574	-0.034712
17575	0.029417
17576	-0.148852
17577	0.200571
17578	-0.181904
17579	0.060336
17580	-0.050974
17581	0.119414
17582	0.223334
17583	0.240985
17584	0.139665
17585	-0.073083
17586	0.030002
17587	-0.084668
17588	0.245168
17589	-0.015041
17590	-0.049374
17591	-0.104279
17592	-0.189643
17593	0.215079
17594	-0.088684
17595	-0.179199
17596	-0.017457
17597	-0.063058
17598	0.186588
17599	-0.157370
17600	-0.041683
17601	-0.184470
17602	0.079297
17603	0.125992
17604	-0.077480
17605	-0.018714
17606	0.171942
17607	-0.004512
17608	-0.098993
17609	-0.169208
17610	-0.221300
17611	-0.170381
17612	0.121946
17613	-0.113706
17614	0.102539
17615	-0.215867
17616	-0.092359
17617	-0.071507
17618	-0.083089
17619	-0.242847
17620	0.105369
17621	0.082336
17622	-0.109640
17623	-0.007910
17624	0.071966
17625	0.198417
17626	0.099793
17627	0.080020
17628	-0.074305
17629	0.239938
17630	0.003306
17631	-0.160955
17632	0.116430
17633	-0.192911
17634	0.116247
17635	0.017912
17636	0.101006
17637	-0.094797
17638	0.110275
17639	-1.120252
17640	0.159953
17641	0.054118
17642	0.145003
17643	-0.166587
17644	-0.022834
17645	0.131577
17646	0.152462
17647	0.034001
17648	0.081998
17649	0.014828
17650	-0.024782
17651	-0.031030
17652	-0.163158
17653	0.128728
17654	-0.169544
17655	-0.070747
17656	-0.118124
17657	0.032646
17658	0.091247
17659	0.179209
17660	-0.067296
17661	0.249727
17662	-0.062058
17663	0.163172
17664	-0.016100
17665	-0.021677
17666	0.244188
17667	-0.143705
17668	0.150209
17669	0.198752
17670	-0.201286
17671	-0.009879
17672	0.177404
17673	-0.238127
17674	-0.109436
17675	-0.085116
17676	0.030069
17677	0.007623
17678	-0.048205
17679	0.058766
17680	-0.213787
17681	0.180478
17682	-0.059418
17683	-0.037686
17684	0.040760
17685	0.211083
17686	-0.207049
17687	0.221515
17688	-0.257596
17689	0.144409
17690	-0.127038
17691	0.096814
17692	-0.140855
17693	-0.101819
17694	0.090186
17695	-0.019529
17696	-0.129835
17697	-0.037368
17698	0.083021
17699	-0.026336
17700	-0.077565
17701	0.148078
17702	0.461940
17703	-0.223919
17704	0.349627
17705	0.142389
17706	0.104619
17707	0.365278
17708	0.009225
17709	-0.026774
17710	0.030317
17711	0.185936
17712	0.132162
17713	-0.148912
17714	0.006350
17715	0.045351
17716	-0.030147
17717	0.061128
17718	0.115623
17719	-0.220964
17720	-0.053152
17721	-0.252299
17722	-0.194864
17723	-0.091181
17724	0.063721
17725	-0.193051
17726	0.132540
17727	-0.182851
17728	-0.006919
17729	-0.005924
17730	0.177654
17731	0.150743
17732	-0.187660
17733	-0.142056
17734	0.194443
17735	-0.270368
17736	-0.268778
17737	-0.260578
17738	-0.070569
17739	-0.094717
17740	0.085549
17741	-0.009278
17742	0.140009
17743	-0.233627
17744	-0.260544
17745	0.048368
17746	-0.182532
17747	-0.081311
17748	0.190333
17749	0.081593
17750	-0.001160
17751	-0.042689
17752	0.118433
17753	-0.026859
17754	-0.014094
17755	0.080861
17756	-0.021050
17757	-0.121935
17758	0.105489
17759	0.185570
17760	-0.099342
17761	-0.129559
17762	-0.139569
17763	-0.065785
17764	-0.034930
17765	-0.183245
17766	-0.048717
17767	-0.144483
17768	-0.122672
17769	0.049290
17770	0.172771
17771	0.195597
17772	-0.105056
17773	-0.053170
17774	0.159618
17775	0.183026
17776	0.161855
17777	0.063456
17778	0.039139
17779	-0.019850
17780	-0.164735
17781	0.235055
17782	-0.081243
17783	-0.135864
17784	-0.010061
17785	-0.038176
17786	0.209474
17787	0.162419
17788	0.147142
17789	-0.262691
17790	-0.165911
17791	-0.258231
17792	-0.124136
17793	0.070216
17794	0.051735
17795	-0.112119
17796	-0.131626
17797	0.133752
17798	-0.056475
17799	0.127214
17800	-0.078735
17801	-0.216558
17802	-0.217958
17803	0.191517
17804	-0.216229
17805	-0.032754
17806	-0.206126
17807	0.042657
17808	0.043529
17809	0.269869
17810	0.086067
17811	-0.172796
17812	-0.146608
17813	0.048758
17814	0.226646
17815	0.148845
17816	-0.182179
17817	0.059277
17818	0.135131
17819	-0.193655
17820	0.158506
17821	0.259879
17822	-0.005860
17823	0.125619
17824	0.053665
17825	0.071251
17826	0.211628
17827	-0.082595
17828	0.056072
17829	-0.192880
17830	-0.032420
17831	0.203368
17832	-0.160398
17833	-0.223117
17834	-0.103805
17835	-0.149299
17836	0.271305
17837	0.089270
17838	-0.047842
17839	0.193501
17840	0.124190
17841	0.190491
17842	-0.163052
17843	0.241917
17844	-0.117812
17845	-0.185940
17846	0.019454
17847	0.195665
17848	-0.102887
17849	0.228495
17850	0.165227
17851	-0.147033
17852	-0.199941
17853	0.028425
17854	-0.099686
17855	-0.178365
17856	0.107391
17857	0.016820
17858	0.174244
17859	0.023450
17860	-0.058082
17861	-0.181644
17862	-0.119599
17863	-0.027338
17864	-0.078463
17865	0.156570
17866	0.189265
17867	0.179257
17868	-0.193798
17869	0.244265
17870	0.068598
17871	-0.194928
17872	-0.004806
17873	0.050430
17874	0.083166
17875	0.141370
17876	-0.215093
17877	0.263358
17878	-0.130193
17879	0.172640
17880	0.057801
17881	-0.193753
17882	0.193442
17883	-0.246570
17884	-0.247153
17885	0.209238
17886	0.143989
17887	-0.187925
17888	-0.139196
17889	0.123143
17890	-0.155131
17891	0.140641
17892	-0.044388
17893	0.109319
17894	-0.185093
17895	0.021093
17896	0.069401
17897	-0.116025
17898	0.235184
17899	-0.250820
17900	-0.015613
17901	-0.043129
17902	0.110687
17903	0.146413
17904	-0.069070
17905	0.195271
17906	0.112185
17907	-0.098347
17908	-0.127119
17909	0.142246
17910	-0.187552
17911	0.169959
17912	0.178820
17913	-0.197636
17914	0.173898
17915	0.139131
17916	0.127249
17917	-0.041312
17918	-0.036984
17919	-0.249910
17920	-0.235214
17921	-0.161491
17922	0.153704
17923	0.137377
17924	-0.006350
17925	-0.055739
17926	-0.051839
17927	0.021444
17928	0.140594
17929	0.188609
17930	-0.174348
17931	0.158165
17932	-0.032336
17933	-0.044006
17934	0.051942
17935	-0.039140
17936	-0.157603
17937	-0.244201
17938	-0.008939
17939	-0.114011
17940	0.428022
17941	-0.034949
17942	0.244832
17943	0.169229
17944	0.291015
17945	-0.082307
17946	0.115736
17947	0.042731
17948	-0.117877
17949	0.008532
17950	-0.002898
17951	0.202520
17952	0.099696
17953	-0.237918
17954	0.070406
17955	-0.147475
17956	0.120581
17957	-0.003281
17958	0.228661
17959	0.211788
17960	-0.017419
17961	-0.066323
17962	-0.234025
17963	0.091443
17964	-0.151273
17965	-0.206700
17966	0.080034
17967	0.191592
17968	-0.009454
17969	-0.138983
17970	0.002402
17971	0.067652
17972	-0.262012
17973	-0.090821
17974	0.143325
17975	0.183991
17976	0.120190
17977	0.088736
17978	0.123442
17979	-0.009354
17980	-0.208319
17981	-0.085913
17982	-0.161375
17983	0.066073
17984	-0.094861
17985	0.202871
17986	-0.200769
17987	-0.149804
17988	-0.106297
17989	-0.257941
17990	0.151341
17991	-0.266597
17992	0.062988
17993	-0.111063
17994	0.126060
17995	-0.152769
17996	-0.021180
17997	0.214965
17998	0.071501
17999	-0.147450
18000	-0.037573
18001	0.002892
18002	-0.000771
18003	0.030298
18004	0.082653
18005	-0.054337
18006	0.146083
18007	0.082761
18008	0.167836
18009	-0.030347
18010	0.120427
18011	0.022333
18012	0.073803
18013	-0.079637
18014	-0.172216
18015	0.073928
18016	-0.196633
18017	0.010652
18018	0.045372
18019	-0.199181
18020	0.070196
18021	-0.001593
18022	-0.157731
18023	-0.238610
18024	0.058897
18025	0.049101
18026	-0.117248
18027	-0.209314
18028	-0.118301
18029	-0.112529
18030	0.034755
18031	-0.012169
18032	0.017729
18033	0.186145
18034	-0.156659
18035	-0.144287
18036	-0.113180
18037	0.110578
18038	0.139369
18039	0.212703
18040	-0.053869
18041	0.027542
18042	0.082430
18043	-0.037689
18044	0.063606
18045	0.206286
18046	-0.168470
18047	0.183326
18048	0.002085
18049	-0.122077
18050	-0.046306
18051	0.009352
18052	-0.076768
18053	0.239795
18054	0.026846
18055	0.018371
18056	0.021489
18057	-0.183345
18058	-0.105236
18059	0.058206
18060	-0.157660
18061	0.099591
18062	-0.153318
18063	0.099035
18064	0.217772
18065	0.187756
18066	-0.003126
18067	-0.115215
18068	0.208234
18069	-0.026415
18070	-0.097630
18071	-0.044793
18072	0.005961
18073	-0.097326
18074	0.051315
18075	-0.108089
18076	-0.047870
18077	0.016568
18078	0.198007
18079	0.151716
18080	0.083994
18081	-0.045477
18082	0.182052
18083	-0.237178
18084	-0.042138
18085	0.039678
18086	-0.002382
18087	0.139882
18088	-0.165315
18089	-0.040516
18090	0.191581
18091	0.021478
18092	0.204689
18093	0.002571
18094	-0.179190
18095	0.133779
18096	-0.181533
18097	-0.021155
18098	0.185564
18099	-0.097664
18100	-0.017614
18101	0.016996
18102	0.059933
18103	0.189901
18104	-0.038151
18105	0.165107
18106	-0.177813
18107	-0.226077
18108	0.051829
18109	-0.107683
18110	0.045330
18111	0.118931
18112	-0.232856
18113	0.165121
18114	0.179273
18115	-0.016037
18116	-0.207216
18117	-0.127353
18118	0.092633
18119	-0.204713
18120	-0.079437
18121	0.104011
18122	0.012540
18123	0.109857
18124	0.169930
18125	-0.233112
18126	-0.081022
18127	-0.119420
18128	-0.039750
18129	-0.085975
18130	0.491357
18131	0.191549
18132	0.216576
18133	-0.026998
18134	0.226210
18135	-0.031271
18136	0.085511
18137	-0.104890
18138	0.072201
18139	-0.138634
18140	-0.192088
18141	0.021073
18142	-0.229214
18143	-0.073214
18144	-0.174198
18145	-0.276703
18146	-0.193440
18147	0.082969
18148	0.188675
18149	0.093706
18150	-0.203868
18151	-0.040501
18152	0.125937
18153	-0.036472
18154	-0.014248
18155	-0.041107
18156	0.094427
18157	-0.129906
18158	-0.147661
18159	0.053299
18160	-0.005628
18161	-0.081142
18162	-0.090641
18163	-0.014486
18164	0.025130
18165	0.180435
18166	-0.054904
18167	0.091949
18168	0.132545
18169	-0.079907
18170	-0.104472
18171	-0.076906
18172	-0.023659
18173	-0.073984
18174	0.109693
18175	0.167781
18176	-0.576658
18177	-0.166645
18178	-0.060542
18179	-0.030183
18180	0.223582
18181	-0.055896
18182	0.058058
18183	0.015016
18184	-0.007872
18185	0.112605
18186	0.220663
18187	-0.124689
18188	-0.210064
18189	0.070055
18190	-0.001441
18191	-0.134218
18192	0.025141
18193	0.234769
18194	-0.095204
18195	-0.147608
18196	-0.059187
18197	0.114724
18198	-0.179218
18199	-0.199149
18200	0.259644
18201	-0.225615
18202	0.106466
18203	-0.182285
18204	-0.063404
18205	-0.238038
18206	-0.103039
18207	-0.166492
18208	0.084988
18209	0.093167
18210	-0.226756
18211	0.014315
18212	-0.189071
18213	0.020314
18214	-0.073567
18215	0.115058
18216	0.177033
18217	0.112844
18218	0.242433
18219	0.174086
18220	0.040351
18221	0.093761
18222	0.077293
18223	-0.188457
18224	0.023258
18225	0.169972
18226	0.057041
18227	-0.229055
18228	0.230001
18229	-0.209607
18230	0.080514
18231	0.147271
18232	0.130608
18233	0.212496
18234	0.166319
18235	0.088576
18236	0.123539
18237	-0.135185
18238	0.229009
18239	-0.154691
18240	0.221617
18241	-0.092402
18242	-0.149700
18243	0.220425
18244	-0.173279
18245	-0.014925
18246	-0.016977
18247	0.041740
18248	0.254368
18249	-0.151963
18250	0.107215
18251	0.024153
18252	0.056169
18253	0.010069
18254	-0.149353
18255	-0.127293
18256	-0.103560
18257	0.016137
18258	-0.103991
18259	0.058291
18260	-0.141694
18261	-0.067698
18262	0.153799
18263	0.108763
18264	-0.114542
18265	-0.160789
18266	-0.118144
18267	0.236469
18268	-0.054653
18269	0.042069
18270	0.261188
18271	-0.226189
18272	-0.099444
18273	0.017269
18274	-0.100486
18275	0.027809
18276	-0.023058
18277	0.007841
18278	0.199264
18279	-0.095915
18280	0.186234
18281	-0.194608
18282	0.097424
18283	-0.106276
18284	0.147727
18285	-0.113474
18286	-0.080721
18287	0.128667
18288	0.103357
18289	-0.150392
18290	-0.115253
18291	-0.013500
18292	0.017757
18293	0.225791
18294	-0.059345
18295	-0.175898
18296	0.152995
18297	-0.216200
18298	-0.099662
18299	0.048819
18300	-0.152114
18301	-0.009060
18302	-0.073702
18303	0.078496
18304	-0.003181
18305	-0.110254
18306	-0.147976
18307	-0.097483
18308	0.043988
18309	-0.008963
18310	0.006714
18311	0.138676
18312	0.076490
18313	-0.237956
18314	0.157365
18315	0.051211
18316	-0.036481
18317	0.053823
18318	0.086448
18319	-0.234958
18320	0.198047
18321	0.071572
18322	-0.065083
18323	-0.132959
18324	-0.063321
18325	0.111161
18326	0.054179
18327	0.050945
18328	-0.380608
18329	0.074898
18330	0.092134
18331	-0.132075
18332	0.105865
18333	-0.074719
18334	0.178387
18335	-0.096298
18336	0.101954
18337	-0.200241
18338	0.243663
18339	-0.152310
18340	0.006402
18341	0.103836
18342	0.284335
18343	0.228807
18344	-0.200366
18345	0.038636
18346	0.037632
18347	-0.007383
18348	0.234698
18349	-0.225267
18350	-0.156069
18351	0.196930
18352	0.047056
18353	-0.148457
18354	-0.011873
18355	0.145111
18356	-0.124791
18357	0.103606
18358	-0.180196
18359	-0.020846
18360	0.150579
18361	-0.024094
18362	-0.164353
18363	0.225791
18364	0.034110
18365	0.045727
18366	0.006990
18367	0.259649
18368	0.379542
18369	-0.022655
18370	-0.094275
18371	0.009300
18372	-0.182219
18373	-0.251128
18374	-0.029488
18375	0.162573
18376	0.054928
18377	0.068846
18378	0.075864
18379	-0.057477
18380	-0.153625
18381	0.068006
18382	-0.038870
18383	-0.241808
18384	-0.137981
18385	-0.146394
18386	-0.244884
18387	0.035833
18388	-0.079348
18389	-0.205951
18390	0.128363
18391	0.174012
18392	0.096092
18393	0.275811
18394	0.119102
18395	-0.299642
18396	-0.562597
18397	-0.179660
18398	0.296864
18399	0.153681
18400	-0.008819
18401	0.066454
18402	-0.107280
18403	-0.174815
18404	-0.059630
18405	0.082869
18406	0.059660
18407	-0.055744
18408	0.010915
18409	0.138906
18410	0.213516
18411	-0.156949
18412	-0.168364
18413	0.070005
18414	0.109202
18415	-0.118912
18416	-0.024949
18417	0.096230
18418	-0.279667
18419	0.194682
18420	-0.023584
18421	0.149101
18422	-0.197943
18423	0.178835
18424	0.003036
18425	0.040752
18426	0.106346
18427	-0.078700
18428	-0.046326
18429	0.014109
18430	-0.056066
18431	-0.110191
18432	-0.069946
18433	-0.327520
18434	-0.007031
18435	0.035744
18436	0.058716
18437	-0.118829
18438	-0.155786
18439	0.196699
18440	-0.018423
18441	0.201612
18442	-0.132983
18443	0.181411
18444	0.031903
18445	-0.094572
18446	-0.055491
18447	-0.151909
18448	-0.131738
18449	-0.091220
18450	0.033520
18451	-0.014195
18452	0.169646
18453	0.065031
18454	-0.036286
18455	-0.115956
18456	0.123237
18457	-0.098937
18458	-0.010996
18459	-0.150769
18460	0.193422
18461	0.169451
18462	-0.116063
18463	0.261730
18464	0.198269
18465	0.054681
18466	-0.182372
18467	-0.208660
18468	-0.176950
18469	0.130394
18470	0.167482
18471	-0.146072
18472	0.107105
18473	-0.030689
18474	0.241496
18475	-0.092243
18476	0.031032
18477	0.151491
18478	0.220830
18479	-0.150231
18480	-0.002081
18481	-0.184098
18482	-0.188090
18483	-0.171988
18484	-0.188644
18485	0.045469
18486	-0.039851
18487	0.129931
18488	0.038378
18489	0.084220
18490	-0.062272
18491	0.188465
18492	-0.144233
18493	0.177642
18494	0.048683
18495	0.099777
18496	-0.021480
18497	-0.025649
18498	-0.081407
18499	0.189541
18500	0.031096
18501	0.026432
18502	0.042128
18503	-0.083132
18504	-0.227641
18505	-0.036088
18506	0.355251
18507	-0.065152
18508	0.090463
18509	-0.212909
18510	-0.047996
18511	-0.024075
18512	-0.232896
18513	0.185945
18514	-0.213096
18515	0.130548
18516	-0.186950
18517	-0.007758
18518	0.041423
18519	0.039935
18520	0.046786
18521	0.196563
18522	-0.065384
18523	-0.122968
18524	0.047893
18525	-0.043280
18526	0.092894
18527	-0.050036
18528	0.212946
18529	0.163967
18530	-0.185375
18531	0.227945
18532	-0.139465
18533	-0.043826
18534	0.029657
18535	0.259525
18536	0.022118
18537	-0.213368
18538	0.004190
18539	0.041511
18540	-0.082154
18541	0.110910
18542	0.216751
18543	-0.183465
18544	0.160888
18545	-0.007397
18546	0.009125
18547	-0.146843
18548	-0.088974
18549	-0.191423
18550	-0.219777
18551	0.107655
18552	0.002425
18553	0.042988
18554	0.190522
18555	-0.052931
18556	0.004927
18557	-0.051087
18558	0.259791
18559	0.123655
18560	0.143210
18561	-0.118479
18562	-0.114687
18563	-0.235777
18564	0.145746
18565	0.007212
18566	0.184615
18567	0.043122
18568	0.179318
18569	-0.133506
18570	0.029154
18571	-0.223945
18572	0.097346
18573	0.159829
18574	-0.224068
18575	0.133567
18576	0.032474
18577	-0.211858
18578	0.098173
18579	-0.020390
18580	0.117517
18581	0.065851
18582	0.184104
18583	-0.178739
18584	0.219934
18585	-0.072221
18586	-0.083426
18587	0.080933
18588	-0.006224
18589	-0.256197
18590	-0.068081
18591	-0.193773
18592	-0.241005
18593	0.099105
18594	-0.137969
18595	0.142820
18596	-0.160262
18597	-0.172777
18598	0.175654
18599	0.222911
18600	-0.158262
18601	0.148612
18602	-0.243589
18603	0.000370
18604	0.012498
18605	-0.254316
18606	0.020584
18607	0.030832
18608	-0.003524
18609	0.167595
18610	0.178496
18611	0.190472
18612	0.008729
18613	-0.214295
18614	0.168056
18615	0.024346
18616	-0.163058
18617	0.166348
18618	-0.058034
18619	-0.211650
18620	-0.109091
18621	0.161883
18622	0.093447
18623	-0.018883
18624	-0.198503
18625	0.198665
18626	0.146187
18627	-0.085143
18628	0.047428
18629	0.227438
18630	0.024216
18631	0.170355
18632	-0.218154
18633	-0.062260
18634	0.150244
18635	0.118340
18636	-0.038527
18637	-0.143193
18638	0.248974
18639	-0.124873
18640	-0.413697
18641	0.144477
18642	-0.207939
18643	-0.241714
18644	-0.046641
18645	0.122766
18646	-0.033709
18647	0.110122
18648	0.255450
18649	-0.101441
18650	-0.055817
18651	-0.171412
18652	-0.238464
18653	-0.037064
18654	-0.228592
18655	0.099648
18656	-0.236716
18657	0.235448
18658	0.050425
18659	-0.059623
18660	0.012927
18661	0.110143
18662	0.046025
18663	0.253106
18664	-0.177837
18665	-0.218462
18666	-0.036932
18667	0.088566
18668	-0.109520
18669	0.095207
18670	0.125607
18671	-0.148985
18672	0.228273
18673	-0.223892
18674	-0.087243
18675	-0.006869
18676	0.225702
18677	0.205344
18678	0.037418
18679	0.137733
18680	0.161120
18681	-0.203407
18682	-0.188259
18683	0.073877
18684	0.112755
18685	-0.110146
18686	0.073068
18687	0.114393
18688	0.021080
18689	0.072278
18690	-0.101793
18691	-0.072109
18692	0.022692
18693	-0.230629
18694	0.189447
18695	0.098000
18696	0.120980
18697	0.028692
18698	0.188717
18699	-0.213950
18700	0.150833
18701	0.111548
18702	-0.074965
18703	0.007330
18704	0.009638
18705	0.181037
18706	0.013218
18707	0.001230
18708	0.080925
18709	0.072036
18710	0.153375
18711	-0.016882
18712	0.120688
18713	0.215639
18714	0.066678
18715	0.117251
18716	-0.172924
18717	0.036303
18718	0.042759
18719	0.178206
18720	-0.018179
18721	0.076913
18722	-0.166177
18723	0.128569
18724	-0.081853
18725	-0.272908
18726	0.156765
18727	0.185822
18728	-0.095365
18729	0.209855
18730	0.039323
18731	-0.224666
18732	-0.047304
18733	0.225846
18734	0.225315
18735	-0.228762
18736	0.201194
18737	0.086562
18738	-0.108264
18739	-0.172324
18740	-0.019518
18741	0.180219
18742	0.189893
18743	0.137151
18744	-0.186902
18745	-0.081738
18746	0.225781
18747	-0.173133
18748	0.040480
18749	-0.220045
18750	-0.016762
18751	-0.154685
18752	-0.078556
18753	0.138701
18754	-0.021292
18755	-0.028815
18756	-0.095898
18757	-0.200366
